parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
10875175,,,,2.0,3.0,,4,2.0,,,1455.0,1455,,,,,06037,,2,,,,7,34220979,-118398582,7148.0,,,,,,0100,261,LAR1,060371210.102004,12447,3101,41131,96450,0.0,,,,1,,,1948.0,,,107218.0,292323.0,2016,185105.0,3636.01,,,60371210102004
10875949,1,,,2.0,3.0,,6,2.0,,,1659.0,1659,,,,,06037,,2,,,,2,34212724,-118391418,6701.0,,,,,,0100,261,LAR1,060371218.012005,12447,3101,41131,96450,0.0,,,,1,,,1947.0,,,91768.0,120945.0,2016,29177.0,1514.72,,,60371218012005
10876508,,,,1.0,3.0,,6,1.0,,,1282.0,1282,,,,,06037,,1,,,,7,34212219,-118383270,5788.0,,,,,,0100,261,LAR1,060371219.002008,12447,3101,41131,96450,0.0,,,,1,,,1955.0,,,41601.0,67256.0,2016,25655.0,934.35,,,60371219002008
10876752,1,,,2.0,2.0,,6,2.0,,,1102.0,1102,,,,,06037,,2,,,,2,34214400,-118373000,40498.0,,,,,,010C,266,LARD1.5,060371221.211000,12447,3101,41131,96375,0.0,,,,1,,,1981.0,,,74087.0,92601.0,2016,18514.0,1130.85,,,60371221211000
10877305,1,,,2.0,2.0,,8,2.0,,,1254.0,1254,,,,,06037,,2,,,,2,34209600,-118371000,25936.0,1,,,,1,010C,266,LAR3,060371221.202012,12447,3101,41131,96375,0.0,,,,1,,,1978.0,,,154180.0,203900.0,2016,49720.0,2583.75,,,60371221202012
10877443,,,,3.0,4.0,,6,3.0,,,1536.0,1536,,,,,06037,,3,,,,7,34207238,-118371064,6960.0,,,,,,0100,261,LAR1,060371230.101000,12447,3101,41131,96375,0.0,,,,1,,,1926.0,,,137561.0,239414.0,2016,101853.0,2993.73,,,60371230101000
10877489,1,,,2.0,3.0,,6,2.0,,,1315.0,1315,,,,,06037,,2,,,,2,34207785,-118377027,6243.0,1,,,,1,0101,261,LAR1,060371230.102001,12447,3101,41131,96375,0.0,,,,1,,,1942.0,,,111576.0,169782.0,2016,58206.0,2236.65,,,60371230102001
10877612,1,,,3.0,4.0,,8,3.0,,,2774.0,2774,,,,,06037,,3,,,,2,34206401,-118370001,5000.0,1,,,,1,0101,261,LAR3,060371230.101001,12447,3101,41131,96375,0.0,,,,1,,,1962.0,,,246709.0,444352.0,2016,197643.0,5560.07,,,60371230101001
10877681,,,,1.0,3.0,,4,1.0,,,1008.0,1008,,,,,06037,,1,,,,7,34205452,-118372068,6832.0,,,,,,0100,261,LAR1,060371230.101001,12447,3101,41131,96375,0.0,,,,1,,,1948.0,,,102151.0,198627.0,2016,96476.0,2489.25,,,60371230101001
10877803,,,,2.0,4.0,,4,2.0,,,1425.0,1425,,,,,06037,,2,,,,7,34204178,-118372925,6755.0,,,,,,0100,261,LAR1,060371230.101003,12447,3101,41131,96375,0.0,,,,1,,,1949.0,,,170996.0,335496.0,2016,164500.0,4220.76,,,60371230101003
10877864,,,,3.0,4.0,,4,3.0,,,1846.0,,,1846,,,06037,,3,,,,,34203510,-118369766,5999.0,,,,,,0300,247,LAR3,060371230.101006,12447,3101,41131,96375,0.0,,,,3,,,1959.0,,,109223.0,363039.0,2016,253816.0,4694.09,,,60371230101006
10878124,1,,,3.0,3.0,,6,3.0,,,1525.0,1525,,,,,06037,,3,,,,2,34211374,-118380000,6756.0,,,,,,0100,261,LAR1,060371219.001001,12447,3101,41131,96450,0.0,,,,1,,,1944.0,,,138282.0,247013.0,2016,108731.0,3012.32,,,60371219001001
10878293,1,,,3.0,5.0,,6,3.0,,,2286.0,2286,,,,,06037,,3,,,,2,34207333,-118379551,6750.0,,,,,,0100,261,LAR1,060371224.201001,12447,3101,41131,96450,0.0,,,,1,,,1944.0,,,266499.0,371417.0,2016,104918.0,4527.27,,,60371224201001
10878569,,,,1.0,3.0,,4,1.0,,,991.0,991,,,,,06037,,1,,,,7,34205795,-118378475,6257.0,,,,,,0100,261,LAR1,060371224.201015,12447,3101,41131,96450,0.0,,,,1,,,1944.0,,,75358.0,253327.0,2016,177969.0,3143.91,,,60371224201015
10878822,1,,,2.0,4.0,,8,2.0,,,2067.0,2067,,,,,06037,,2,,,,2,34202750,-118382864,5600.0,1,,,,1,0101,261,LAR1,060371224.202004,12447,3101,41131,96450,0.0,,,,1,,,1967.0,,,79791.0,200858.0,2016,121067.0,5192.74,,,60371224202004
10879075,,,,1.0,2.0,,4,1.0,,,1018.0,1018,,,,,06037,,1,,,,7,34210217,-118390912,7019.0,1,,,,1,0101,261,LAR1,060371218.011002,12447,3101,41131,96450,0.0,,,,1,,,1948.0,,,117212.0,181875.0,2016,64663.0,2300.24,,,60371218011002
10879733,,,,1.0,1.0,,6,1.0,,,696.0,696,,,,,06037,,1,,,,2,34190600,-118371000,43141.0,,,,,,010C,266,LAR3,060371232.061007,12447,3101,46795,96451,0.0,,,,1,,,1970.0,,,82868.0,103583.0,2016,20715.0,1229.5,,,60371232061007
10880018,,,,1.0,2.0,,6,1.0,,,1058.0,1058,,,,,06037,,1,,,,7,34193006,-118383905,,,,,,,0100,261,LARD1.5,060371232.052006,12447,3101,46795,96451,0.0,,,,1,,,1942.0,,,84612.0,310760.0,2016,226148.0,3844.93,,,60371232052006
10880511,,,,1.0,3.0,,6,1.0,,,1111.0,1111,,,,,06037,,1,,,,2,34196326,-118397436,5990.0,,,,,,0100,261,LAR1,060371233.011000,12447,3101,46795,96450,0.0,,,,1,,,1952.0,,,22961.0,49446.0,2016,26485.0,633.44,,,60371233011000
10880820,,,,1.0,3.0,,4,1.0,,,1200.0,1200,,,,,06037,,1,,,,7,34194371,-118387700,6750.0,,,,,,0100,261,LARD1.5,060371232.032000,12447,3101,46795,96450,0.0,,,,1,,,1946.0,,,83250.0,416252.0,2016,333002.0,5099.02,,,60371232032000
10880911,,,,1.0,2.0,,4,1.0,,,1090.0,1090,,,,,06037,,1,,,,7,34195006,-118391993,8012.0,,,,,,0100,261,LARD1.5,060371232.041007,12447,3101,46795,96450,0.0,,,,1,,,1928.0,,,36146.0,145661.0,2016,109515.0,1796.89,,,60371232041007
10880987,1,,,3.0,2.0,,8,3.0,,,1461.0,1461,,,,,06037,,3,,,,2,34195000,-118396000,22457.0,,,,,,010C,266,LAR3,060371232.041004,12447,3101,46795,96450,0.0,,,,1,,,1991.0,,,181932.0,329955.0,2016,148023.0,4055.92,,,60371232041004
10881589,1,,,3.0,2.0,,8,3.0,,,1468.0,1468,,,,,06037,,3,,,,2,34187300,-118391000,23325.0,,,,,,010C,266,LARD1.5,060371239.011002,12447,3101,46795,96451,0.0,,,,1,,,1981.0,,,128946.0,299738.0,2016,170792.0,3610.02,,,60371239011002
10881680,1,,,2.0,2.0,,8,2.0,,,1048.0,1048,,,,,06037,,2,,,,2,34191400,-118389000,14047.0,,,,,,010C,266,LAR3,060371232.033004,12447,3101,46795,96451,0.0,,,,1,,,1998.0,,,125540.0,156923.0,2016,31383.0,1966.3,,,60371232033004
10882044,,,,2.0,3.0,,8,2.0,,,1860.0,1860,,,,,06037,,2,,,,2,34195131,-118409137,9329.0,,,,,,0100,261,LAR1,060371233.032009,12447,3101,268548,96450,0.0,,,,1,,,1957.0,,,63560.0,95827.0,2016,32267.0,1247.63,,,60371233032009
10882121,1,,,2.0,4.0,,6,2.0,,,1634.0,1634,,,,,06037,,2,,,,2,34198617,-118408771,5888.0,,,,,,0100,261,LAR1,060371233.032007,12447,3101,268548,96450,0.0,,,,1,,,1927.0,,,110688.0,227793.0,2016,117105.0,2780.25,,,60371233032007
10882733,,,,1.0,3.0,,4,1.0,,,936.0,936,,,,,06037,,1,,,,7,34191325,-118408416,6299.0,,,,,,0100,261,LAR1,060371233.031005,12447,3101,268548,96451,0.0,,,,1,,,1947.0,,,72828.0,185387.0,2016,112559.0,2248.88,,,60371233031005
10882825,,,,2.0,3.0,,6,2.0,,,1273.0,1273,,,,,06037,,2,,,,7,34188645,-118404784,5425.0,,,,,,0100,261,LAR1,060371237.001001,12447,3101,268548,96451,0.0,,,,1,,,1942.0,,,130361.0,214551.0,2016,84190.0,2603.06,,,60371237001001
10883071,,,,2.0,4.0,,4,2.0,,,1683.0,1683,,,,,06037,,2,,,,7,34188730,-118410099,8049.0,,,,,,0100,261,LAR1,060371237.004004,12447,3101,268548,96451,0.0,,,,1,,,1947.0,,,150059.0,236915.0,2016,86856.0,2911.45,,,60371237004004
10883224,,,,1.0,3.0,,4,1.0,,,912.0,912,,,,,06037,,1,,,,7,34190491,-118413205,8603.0,,,,,,0100,261,LAR1,060371234.202000,12447,3101,268548,96451,0.0,,,,1,,,1947.0,,,41628.0,161503.0,2016,119875.0,1983.45,,,60371234202000
10883796,,,,4.0,4.0,,4,4.0,,,2256.0,,,2256,,,06037,,4,,,,,34199639,-118419729,6540.0,,,,,,0400,248,LAR3,060371234.101000,12447,3101,268548,96450,0.0,,,,4,,,1954.0,,,243350.0,533299.0,2016,289949.0,6622.96,,,60371234101000
10884079,,,,2.0,3.0,,6,2.0,,,1397.0,1397,,,,,06037,,2,,,,2,34199094,-118417835,7579.0,1,,,,1,0101,261,LAR1,060371234.102002,12447,3101,268548,96450,0.0,,,,1,,,1954.0,,,105301.0,308440.0,2016,203139.0,3746.3,,,60371234102002
10884299,,,,2.0,3.0,,8,2.0,,,1705.0,1705,,,,,06037,,2,,,,2,34194752,-118416765,6200.0,1,,,,1,0101,261,LAR1,060371234.201003,12447,3101,268548,96450,0.0,,,,1,,,1964.0,,,131395.0,384159.0,2016,252764.0,4649.66,,,60371234201003
10884587,,,,1.0,2.0,,4,1.0,,,1265.0,1265,,,,,06037,,1,,,,7,34195152,-118429495,6594.0,,,,,,0100,261,LAR1,060371235.101006,12447,3101,268548,96414,0.0,,,,1,,,1946.0,,,97625.0,210324.0,2016,112699.0,2562.63,,,60371235101006
10884793,,,,2.0,3.0,,6,2.0,,,1619.0,1619,,,,,06037,,2,,,,2,34198737,-118423706,5998.0,,,,,,0100,261,LAR1,060371234.101003,12447,3101,268548,96450,0.0,,,,1,,,1954.0,,,85372.0,182750.0,2016,97378.0,2245.18,,,60371234101003
10885125,1,,,2.0,2.0,,8,2.0,,,1141.0,1141,,,,,06037,,2,,,,2,34205300,-118429000,141841.0,1,,,,1,012C,266,LAR3,060371271.031002,12447,3101,41466,96414,0.0,,,,1,,,1976.0,,,80688.0,201721.0,2016,121033.0,2516.03,,,60371271031002
10885477,,,,3.0,4.0,,8,3.0,,,1960.0,1960,,,,,06037,,3,,,,2,34191170,-118425204,8859.0,1,,,,1,0101,261,LAR1,060371235.102004,12447,3101,268548,96410,0.0,,,,1,,,1937.0,,,118441.0,258423.0,2016,139982.0,3185.38,,,60371235102004
10885699,,,,3.0,6.0,,4,3.0,,,2406.0,,,2406,,,06037,,3,,,,,34187722,-118422013,9155.0,,,,,,0300,247,LARD1.5,060371235.201003,12447,3101,268548,96410,0.0,,,,3,,,1952.0,,,68480.0,166419.0,2016,97939.0,2262.15,,,60371235201003
10885898,1,,,2.0,3.0,,6,2.0,,,1334.0,1334,,,,,06037,,2,,,,2,34184601,-118423230,6091.0,,,,,,0100,261,LAR1,060371236.021004,12447,3101,268548,96410,0.0,,,,1,,,1953.0,,,128496.0,251245.0,2016,122749.0,3048.85,,,60371236021004
10886051,,,,4.0,5.0,,8,4.0,,,3293.0,3293,,,,,06037,,4,,,,2,34184675,-118429944,17012.0,,,,,,0100,261,LAR3,060371236.021005,12447,3101,268548,96410,0.0,,,,1,,,1926.0,,,77664.0,595431.0,2016,517767.0,7701.08,,,60371236021005
10886143,1,,,2.0,2.0,,6,2.0,,,1447.0,1447,,,,,06037,,2,,,,2,34181771,-118425421,6232.0,,,,,,0100,261,LAR1,060371236.022004,12447,3101,268548,96410,0.0,,,,1,,,1954.0,,,142708.0,248370.0,2016,105662.0,3020.74,,,60371236022004
10886166,1,,,3.0,3.0,,8,3.0,,,1807.0,1807,,,,,06037,,3,,,,2,34182233,-118422466,6799.0,,,,,,0100,261,LAR1,060371236.023000,12447,3101,268548,96410,0.0,,,,1,,,1960.0,,,191679.0,550772.0,2016,359093.0,6728.43,,,60371236023000
10886258,1,,,1.0,3.0,,6,1.0,,,1294.0,1294,,,,,06037,,1,,,,2,34181055,-118426666,7350.0,,,,,,0100,261,LAR1,060371236.022007,12447,3101,268548,96410,0.0,,,,1,,,1949.0,,,133700.0,524000.0,2016,390300.0,6308.57,,,60371236022007
10886426,,,,2.0,2.0,,4,2.0,,,1094.0,1094,,,,,06037,,2,,,,7,34184700,-118419743,6728.0,1,,,,1,0101,261,LAR1,060371236.011005,12447,3101,268548,96410,0.0,,,,1,,,1947.0,,,171690.0,497054.0,2016,325364.0,6057.35,Y,14,60371236011005
10886587,1,,,2.0,3.0,,8,2.0,,,1552.0,1552,,,,,06037,,2,,,,2,34183900,-118414000,79108.0,1,,,,1,010C,266,LAR3,060371236.012000,12447,3101,268548,96451,0.0,,,,1,,,1965.0,,,194928.0,297468.0,2016,102540.0,3674.42,,,60371236012000
10886748,,,,2.0,2.0,,6,2.0,,,1393.0,1393,,,,,06037,,2,,,,2,34183943,-118416554,5028.0,,,,,,0100,261,LAR1,060371236.012003,12447,3101,268548,96410,0.0,,,,1,,,1955.0,,,198145.0,359826.0,2016,161681.0,4417.12,,,60371236012003
10887200,1,,,3.0,3.0,,8,3.0,,,1312.0,1312,,,,,06037,,3,,,,2,34186002,-118415181,278581.0,1,,,,1,010C,266,LAR3,060371236.012000,12447,3101,268548,96451,0.0,,,,1,,,1964.0,,,83705.0,112071.0,2016,28366.0,1366.43,,,60371236012000
10887353,,,,2.0,3.0,,6,2.0,,,1296.0,1296,,,,,06037,,2,,,,7,34184213,-118409608,5799.0,1,,,,1,0101,261,LAR1,060371237.002007,12447,3101,268548,96451,0.0,,,,1,,,1947.0,,,215233.0,539097.0,2016,323864.0,6558.86,,,60371237002007
10887713,1,,,1.0,3.0,,4,1.0,,,1706.0,1706,,,,,06037,,1,,,,2,34181941,-118407191,7181.0,,,,,,0100,261,LAR1,060371237.003001,12447,3101,268548,96451,0.0,,,,1,,,1948.0,,,125816.0,440099.0,2016,314283.0,5325.05,,,60371237003001
10887836,,,,3.0,4.0,,6,3.0,,,2314.0,,,2314,,,06037,,3,,,,,34180635,-118412523,5999.0,,,,,,0300,247,LARD1.5,060371237.004010,12447,3101,268548,96451,0.0,,,,3,,,1954.0,,,126958.0,284805.0,2016,157847.0,3625.65,,,60371237004010
10887859,,,,1.0,2.0,,4,1.0,,,1287.0,1287,,,,,06037,,1,,,,7,34182042,-118410984,9411.0,,,,,,0100,261,LAR1,060371237.004011,12447,3101,268548,96451,0.0,,,,1,,,1949.0,,,81458.0,330938.0,2016,249480.0,4025.62,,,60371237004011
10888278,1,,,2.0,3.0,,6,2.0,,,1566.0,1566,,,,,06037,,2,,,,2,34181471,-118402898,6049.0,,,,,,0100,261,LAR1,060371238.003002,12447,3101,268548,96451,0.0,,,,1,,,1956.0,,,213781.0,534455.0,2016,320674.0,6492.1,,,60371238003002
10888301,1,,,3.0,3.0,,6,3.0,,,2479.0,2479,,,,,06037,,3,,,,2,34180389,-118398122,8098.0,,,,,,0100,261,LAR1,060371238.001022,12447,3101,268548,96451,0.0,,,,1,,,1936.0,,,136277.0,174155.0,2016,37878.0,2196.25,Y,15,60371238001022
10888544,,,,2.0,4.0,,4,2.0,,,1507.0,,,1507,,,06037,,2,,,,,34186357,-118391056,5538.0,,,,,,0200,246,LARD1.5,060371239.011004,12447,3101,46795,96451,0.0,,,,2,,,1947.0,,,151704.0,379264.0,2016,227560.0,4706.11,,,60371239011004
10888912,,,,1.0,3.0,,4,1.0,,,1114.0,1114,,,,,06037,,1,,,,7,34182197,-118388723,6750.0,,,,,,0100,261,LAR1,060371239.012001,12447,3101,46795,96451,0.0,,,,1,,,1940.0,,,159306.0,330387.0,2016,171081.0,3988.56,,,60371239012001
10889004,,,,1.0,2.0,,4,1.0,,,1154.0,1154,,,,,06037,,1,,,,7,34179750,-118389366,7154.0,,,,,,0100,261,LAR1,060371239.012005,12447,3101,46795,96451,0.0,,,,1,,,1940.0,,,109004.0,315640.0,2016,206636.0,3901.48,,,60371239012005
10889402,,,,1.0,3.0,,4,1.0,,,1134.0,1134,,,,,06037,,1,,,,7,34186317,-118379880,10797.0,,,,,,0100,261,LAR3,060371241.042001,12447,3101,46795,96451,0.0,,,,1,,,1940.0,,,111677.0,558387.0,2016,446710.0,6825.86,,,60371241042001
10889532,1,,,3.0,3.0,,8,3.0,,,1413.0,1413,,,,,06037,,3,,,,2,34186400,-118386000,5850.0,,,,,,010C,266,LAC1,060371241.041000,12447,3101,46795,96451,0.0,,,,1,,,1982.0,,,157363.0,253811.0,2016,96448.0,3136.54,Y,15,60371241041000
10889783,,,,1.0,3.0,,4,1.0,,,1135.0,1135,,,,,06037,,1,,,,7,34188328,-118373473,7063.0,,,,,,0100,261,LAR1,060371242.011001,12447,3101,46795,96451,0.0,,,,1,,,1947.0,,,65267.0,153519.0,2016,88252.0,1884.35,,,60371242011001
10889844,,,,2.0,4.0,,6,2.0,,,1287.0,1287,,,,,06037,,2,,,,7,34186898,-118376204,6918.0,1,,,,1,0101,261,LAR3,060371242.013005,12447,3101,46795,96451,0.0,,,,1,,,1942.0,,,149116.0,407999.0,2016,258883.0,5005.82,,,60371242013005
10889905,1,,,2.0,3.0,,6,2.0,,,1847.0,1847,,,,,06037,,2,,,,2,34185020,-118376272,7514.0,1,,,,1,0104,261,LAR1,060371242.013003,12447,3101,46795,96451,0.0,,,,1,,,1939.0,,,163717.0,538476.0,2016,374759.0,6589.92,,,60371242013003
10890188,,,,1.0,2.0,,4,1.0,,,901.0,901,,,,,06037,,1,,,,7,34182403,-118376306,7155.0,,,,,,0100,261,LAR1,060371242.012004,12447,3101,46795,96451,0.0,,,,1,,,1941.0,,,57402.0,171187.0,2016,113785.0,2085.67,,,60371242012004
10891053,1,,,9.0,12.0,,6,9.0,,,4010.0,,,4010,,,06037,,9,,,,,34173722,-118371792,6999.0,,,,,,0300,247,LARD1.5,060371242.041002,12447,3101,46795,96446,0.0,,,,3,,,1979.0,,,258883.0,755939.0,2016,497056.0,9326.46,,,60371242041002
10891523,,,,3.0,5.0,,4,3.0,,,2749.0,,,2749,,,06037,,3,,,,,34178777,-118380102,8409.0,,,,,,0300,247,LAR3,060371241.021000,12447,3101,46795,96446,0.0,,,,3,,,1952.0,,,134870.0,288069.0,2016,153199.0,3696.68,,,60371241021000
10891946,,,,1.0,2.0,,4,1.0,,,991.0,991,,,,,06037,,1,,,,7,34172711,-118383232,6609.0,,,,,,0100,261,LAR1,060371241.022004,12447,3101,46795,96446,0.0,,,,1,,,1926.0,,,129508.0,369801.0,2016,240293.0,4529.46,,,60371241022004
10892046,,,,1.0,2.0,,6,1.0,,,980.0,980,,,,,06037,,1,,,,2,34178694,-118392360,2755.0,,,,,,0100,261,LAR1,060371239.022011,12447,3101,46795,96452,0.0,,,,1,,,1971.0,,,105047.0,525247.0,2016,420200.0,6300.63,,,60371239022011
10892069,,,,2.0,3.0,,6,2.0,,,2006.0,2006,,,,,06037,,2,,,,2,34175694,-118391178,12227.0,,,,,,0100,261,LAR1,060371239.022011,12447,3101,46795,96452,0.0,,,,1,,,1952.0,,,223096.0,574554.0,2016,351458.0,7058.85,Y,15,60371239022011
10892238,,,,1.0,2.0,,4,1.0,,,1100.0,1100,,,,,06037,,1,,,,7,34178291,-118385404,6800.0,,,,,,0100,261,LAR1,060371241.023000,12447,3101,46795,96446,0.0,,,,1,,,1928.0,,,170623.0,267055.0,2016,96432.0,3233.59,,,60371241023000
10892407,,,,3.0,3.0,,6,3.0,,,1933.0,1933,,,,,06037,,3,,,,2,34176623,-118387635,7150.0,,,,,,0100,261,LAR1,060371239.021003,12447,3101,46795,96452,0.0,,,,1,,,1952.0,,,148055.0,246048.0,2016,97993.0,3024.85,,,60371239021003
10892529,,,,3.0,3.0,,8,3.0,,,2054.0,2054,,,,,06037,,3,,,,2,34177778,-118402934,7366.0,1,,,,1,0101,261,LAR1,060371238.003004,12447,3101,268548,96452,0.0,,,,1,,,1960.0,,,238009.0,713045.0,2016,475036.0,8734.68,,,60371238003004
10892674,1,,,3.0,4.0,,6,3.0,,,3322.0,3322,,,,,06037,,3,,,,2,34177615,-118400365,7850.0,1,,,,1,0104,261,LAR1,060371238.003007,12447,3101,268548,96452,0.0,,,,1,,,1940.0,,,249850.0,384251.0,2016,134401.0,4733.84,,,60371238003007
10892904,,,,3.0,3.0,,8,3.0,,,1826.0,1826,,,,,06037,,3,,,,2,34173011,-118402575,7225.0,1,,,,1,0101,261,LAR1,060371238.002010,12447,3101,268548,96452,0.0,,,,1,,,1952.0,,,161705.0,586416.0,2016,424711.0,7074.4,,,60371238002010
10892996,,,,2.0,2.0,,6,2.0,,,1500.0,1500,,,,,06037,,2,,,,7,34173704,-118401810,19772.0,1,,,,1,0101,261,LAR1,060371238.002003,12447,3101,268548,96452,0.0,,,,1,,,1941.0,,,87395.0,251195.0,2016,163800.0,3217.71,,,60371238002003
10893019,1,,,3.0,2.0,,8,3.0,,,1480.0,1480,,,,,06037,,3,,,,2,34172500,-118403000,20569.0,,,,,,010C,266,LAR3,060371238.002003,12447,3101,268548,96452,0.0,,,,1,,,1991.0,,,114943.0,162877.0,2016,47934.0,1981.69,,,60371238002003
10893088,,,,1.0,2.0,,6,1.0,,,1289.0,1289,,,,,06037,,1,,,,7,34175044,-118396881,8051.0,,,,,,0100,261,LAR1,060371238.002005,12447,3101,268548,96452,0.0,,,,1,,,1943.0,,,91809.0,459055.0,2016,367246.0,5624.37,,,60371238002005
10894196,,,,2.0,3.0,,6,2.0,,,1726.0,1726,,,,,06037,,2,,,,7,34174567,-118427376,8099.0,1,,,,1,0101,261,LAR1,060371245.002009,12447,3101,268548,96410,0.0,,,,1,,,1951.0,,,180258.0,327259.0,2016,147001.0,4072.53,,,60371245002009
10894364,,,,2.0,3.0,,6,2.0,,,1776.0,1776,,,,,06037,,2,,,,7,34174666,-118423181,6840.0,1,,,,1,0101,261,LAR1,060371236.023003,12447,3101,268548,96410,0.0,,,,1,,,1949.0,,,163412.0,281409.0,2016,117997.0,3433.68,,,60371236023003
10894556,,,,1.0,2.0,,4,1.0,,,1050.0,1050,,,,,06037,,1,,,,7,34170159,-118429974,4958.0,,,,,,0100,261,LAR1,060371245.001010,12447,3101,27080,96410,0.0,,,,1,,,1940.0,,,71791.0,249916.0,2016,178125.0,3143.26,,,60371245001010
10894892,1,,,2.0,2.0,,6,2.0,,,1624.0,1624,,,,,06037,,2,,,,2,34170527,-118422392,6728.0,,,,,,0100,261,LAR1,060371245.001001,12447,3101,27080,96410,0.0,,,,1,,,1955.0,,,56723.0,92728.0,2016,36005.0,1233.7,,,60371245001001
10895038,1,,,2.0,2.0,,6,2.0,,,1909.0,1909,,,,,06037,,2,,,,2,34166009,-118423327,6563.0,,,,,,0100,261,LAR1,060371246.001006,12447,3101,27080,96410,0.0,,,,1,,,1951.0,,,373000.0,932000.0,2016,559000.0,11274.36,,,60371246001006
10895161,1,,,3.0,4.0,,8,3.0,,,2442.0,2442,,,,,06037,,3,,,,2,34166682,-118427532,6499.0,,,,,,0100,261,LAR1,060371246.001009,12447,3101,27080,96410,0.0,,,,1,,,1950.0,,,318311.0,795777.0,2016,477466.0,9672.82,,,60371246001009
10895261,1,,,4.0,4.0,,7,4.0,,,3097.0,3097,,,,,06037,,4,,,,2,34170181,-118420712,10054.0,1,,,,1,0101,261,LAR1,060371245.001000,12447,3101,27080,96410,0.0,,,,1,,,1967.0,,,376831.0,506270.0,2016,129439.0,6197.65,,,60371245001000
10895383,1,,,4.0,4.0,,7,4.0,,,2851.0,2851,,,,,06037,,4,,,,2,34171443,-118414015,9765.0,1,,,,1,0101,261,LAR1,060371236.013007,12447,3101,268551,96410,0.0,,,,1,,,1955.0,,,349992.0,420578.0,2016,70586.0,5164.3,,,60371236013007
10895529,1,,,3.0,3.0,,8,3.0,,,1635.0,1635,,,,,06037,,3,,,,2,34167500,-118415000,119793.0,1,,,,1,010C,266,LARD1.5,060371247.001001,12447,3101,27080,96410,0.0,,,,1,,,1978.0,,,223100.0,524000.0,2016,300900.0,6389.52,,,60371247001001
10895767,1,,,1.0,2.0,,6,1.0,,,1363.0,1363,,,,,06037,,1,,,,2,34166377,-118420511,6108.0,,,,,,0100,261,LAR1,060371247.001004,12447,3101,27080,96410,0.0,,,,1,,,1952.0,,,158000.0,800000.0,2016,642000.0,9643.82,,,60371247001004
10896143,1,,,3.0,4.0,,8,3.0,,,2144.0,2144,,,,,06037,,3,,,,2,34170107,-118408105,7005.0,,,,,,0100,261,LAR1,060371244.003010,12447,3101,268551,96452,0.0,,,,1,,,1954.0,,,94473.0,141353.0,2016,46880.0,1781.42,,,60371244003010
10896365,1,,,3.0,4.0,,7,3.0,,,2575.0,2575,,,,,06037,,3,,,,2,34168043,-118409506,6302.0,,,,,,0100,261,LAR1,060371240.001004,12447,3101,268551,96452,0.0,,,,1,,,1999.0,,,245119.0,608652.0,2016,363533.0,7501.68,,,60371240001004
10896411,1,,,2.0,3.0,,6,2.0,,,1211.0,1211,,,,,06037,,2,,,,2,34166200,-118413000,40991.0,1,,,,1,010E,266,LARD1.5,060371247.001000,12447,3101,268551,96410,0.0,,,,1,,,1974.0,,,160270.0,231513.0,2016,71243.0,2886.01,,,60371247001000
10897014,1,,,3.0,2.0,,8,3.0,,,1363.0,1363,,,,,06037,,3,,,,2,34165700,-118398000,8397.0,,,,,,010C,266,LAR3,060371249.032004,12447,3101,268551,96452,0.0,,,,1,,,1995.0,,,181528.0,424567.0,2016,243039.0,5085.06,,,60371249032004
10897355,1,,,3.0,3.0,,8,3.0,,,1599.0,1599,,,,,06037,,3,,,,2,34167000,-118405000,34503.0,1,,,,1,010C,266,LARD1.5,060371249.031002,12447,3101,268551,96452,0.0,,,,1,,,1978.0,,,189709.0,414212.0,2016,224503.0,5083.51,,,60371249031002
10897439,1,,,3.0,2.0,,8,3.0,,,1234.0,1234,,,,,06037,,3,,,,2,34168900,-118386000,20400.0,1,,,,1,010C,266,LAR3,060371252.001005,12447,3101,268551,96446,0.0,,,,1,,,1981.0,,,99957.0,142784.0,2016,42827.0,1815.14,,,60371252001005
10897653,1,,,3.0,4.0,,6,3.0,,,1736.0,1736,,,,,06037,,3,,,,2,34169337,-118388710,8156.0,,,,,,0100,261,LAR1,060371251.001009,12447,3101,268551,96452,0.0,,,,1,,,1940.0,,,106854.0,291369.0,2016,184515.0,3561.88,,,60371251001009
